146;" N 53° 34' 38"" ";" E 008° 21' 31"" "; 25.10.2021 ; 09:57 ;201920;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 25.10.2021 ; 10:05 ;201920;0;" """"";
147;" N 53° 34' 24"" ";" E 008° 21' 50"" "; 25.10.2021 ; 12:20 ;201920;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 25.10.2021 ; 12:34 ;201930;0;" """"";
148;" N 53° 34' 55"" ";" E 008° 15' 54"" "; 25.10.2021 ; 12:47 ;201930;" N 53° 34' 55"" ";" E 008° 15' 54"" "; 25.10.2021 ; 12:47 ;201930;0;" """"";
149;" N 53° 34' 54"" ";" E 008° 15' 53"" "; 25.10.2021 ; 13:11 ;201930;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 25.10.2021 ; 13:24 ;201940;0;" """"";
150;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 25.10.2021 ; 13:56 ;201940;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 25.10.2021 ; 14:11 ;201956;0;" """"";
151;" N 53° 29' 52"" ";" E 008° 27' 58"" "; 25.10.2021 ; 17:22 ;201956;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 25.10.2021 ; 17:43 ;201971;0;" """"";
152;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 26.10.2021 ; 12:12 ;201971;" N 53° 31' 25"" ";" E 008° 31' 17"" "; 26.10.2021 ; 12:24 ;201984;0;" """"";
153;" N 53° 31' 26"" ";" E 008° 31' 17"" "; 26.10.2021 ; 13:47 ;201984;" N 53° 34' 23"" ";" E 008° 21' 50"" "; 26.10.2021 ; 13:59 ;201997;0;" """"";
154;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 26.10.2021 ; 14:17 ;201997;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 26.10.2021 ; 14:33 ;202012;0;" """"";
155;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 26.10.2021 ; 14:33 ;202012;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 26.10.2021 ; 14:33 ;202012;0;" """"";
156;" N 53° 29' 51"" ";" E 008° 28' 04"" "; 26.10.2021 ; 16:34 ;202012;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 26.10.2021 ; 16:49 ;202028;0;" """"";
157;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 26.10.2021 ; 17:37 ;202028;" N 53° 34' 49"" ";" E 008° 22' 08"" "; 26.10.2021 ; 17:41 ;202029;0;" """"";
158;" N 53° 34' 49"" ";" E 008° 22' 07"" "; 26.10.2021 ; 19:12 ;202029;" N 53° 34' 23"" ";" E 008° 21' 50"" "; 26.10.2021 ; 19:14 ;202030;0;" """"";
159;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 27.10.2021 ; 05:59 ;202030;" N 53° 30' 16"" ";" E 008° 28' 42"" "; 27.10.2021 ; 06:12 ;202044;1;" """"";
160;" N 53° 30' 13"" ";" E 008° 28' 41"" "; 27.10.2021 ; 06:23 ;202044;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 27.10.2021 ; 06:25 ;202046;0;" """"";
161;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 27.10.2021 ; 10:27 ;202046;" N 53° 31' 25"" ";" E 008° 31' 18"" "; 27.10.2021 ; 11:49 ;202059;0;" """"";
162;" N 53° 31' 26"" ";" E 008° 31' 17"" "; 27.10.2021 ; 12:23 ;202059;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 27.10.2021 ; 12:32 ;202065;0;" """"";
163;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 27.10.2021 ; 13:23 ;202065;" N 53° 29' 52"" ";" E 008° 28' 02"" "; 27.10.2021 ; 13:35 ;202070;0;" """"";
164;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 27.10.2021 ; 17:30 ;202070;" N 53° 05' 07"" ";" E 008° 49' 20"" "; 27.10.2021 ; 18:19 ;202139;0;" """"";
165;" N 53° 05' 07"" ";" E 008° 49' 20"" "; 27.10.2021 ; 20:11 ;202139;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 27.10.2021 ; 20:48 ;202202;0;" """"";
166;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 27.10.2021 ; 20:55 ;202202;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 27.10.2021 ; 21:13 ;202228;0;" """"";
167;" N 53° 34' 54"" ";" E 008° 15' 53"" "; 27.10.2021 ; 22:21 ;202228;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 27.10.2021 ; 22:34 ;202238;0;" """"";
168;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 28.10.2021 ; 08:32 ;202238;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 28.10.2021 ; 09:01 ;202253;0;" """"";
169;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 28.10.2021 ; 10:32 ;202253;" N 53° 29' 48"" ";" E 008° 27' 53"" "; 28.10.2021 ; 10:33 ;202254;0;" """"";
170;" N 53° 29' 44"" ";" E 008° 27' 53"" "; 28.10.2021 ; 11:00 ;202254;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 28.10.2021 ; 11:35 ;202273;0;" """"";
171;" N 53° 34' 23"" ";" E 008° 21' 50"" "; 28.10.2021 ; 12:21 ;202273;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 28.10.2021 ; 12:42 ;202289;1;" """"";
172;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 28.10.2021 ; 13:02 ;202289;" N 53° 02' 06"" ";" E 008° 50' 51"" "; 28.10.2021 ; 13:58 ;202365;1;" """"";
173;" N 53° 02' 06"" ";" E 008° 50' 51"" "; 28.10.2021 ; 14:18 ;202365;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 28.10.2021 ; 14:58 ;202417;1;" """"";
174;" N 53° 13' 31"" ";" E 008° 35' 38"" "; 28.10.2021 ; 16:36 ;202417;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 28.10.2021 ; 17:10 ;202467;1;" """"";
175;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 28.10.2021 ; 17:20 ;202467;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 28.10.2021 ; 17:37 ;202482;0;" """"";
176;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 29.10.2021 ; 07:50 ;202482;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 29.10.2021 ; 08:08 ;202497;0;" """"";
177;" N 53° 31' 25"" ";" E 008° 31' 17"" "; 29.10.2021 ; 09:25 ;202503;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 29.10.2021 ; 09:40 ;202517;0;" """"";
178;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 29.10.2021 ; 10:50 ;202517;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 29.10.2021 ; 11:19 ;202543;0;" """"";
179;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 29.10.2021 ; 17:36 ;202543;" N 53° 28' 43"" ";" E 008° 27' 07"" "; 29.10.2021 ; 18:28 ;202582;0;" """"";
180;" N 53° 28' 48"" ";" E 008° 27' 09"" "; 29.10.2021 ; 19:44 ;202582;" N 53° 28' 43"" ";" E 008° 27' 07"" "; 29.10.2021 ; 20:17 ;202593;0;" """"";
181;" N 53° 28' 43"" ";" E 008° 27' 07"" "; 29.10.2021 ; 23:39 ;202593;" N 53° 29' 51"" ";" E 008° 28' 03"" "; 29.10.2021 ; 23:55 ;202602;0;" """"";
182;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 30.10.2021 ; 00:46 ;202602;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 30.10.2021 ; 01:00 ;202617;0;" """"";
183;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 30.10.2021 ; 07:09 ;202617;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 30.10.2021 ; 07:52 ;202653;0;" """"";
184;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 30.10.2021 ; 09:48 ;202653;" N 53° 31' 22"" ";" E 008° 32' 31"" "; 30.10.2021 ; 10:01 ;202660;0;" """"";
185;" N 53° 31' 22"" ";" E 008° 32' 31"" "; 30.10.2021 ; 10:05 ;202660;" N 53° 31' 25"" ";" E 008° 31' 19"" "; 30.10.2021 ; 10:36 ;202662;0;" """"";
186;" N 53° 31' 24"" ";" E 008° 31' 16"" "; 30.10.2021 ; 10:44 ;202662;" N 53° 30' 17"" ";" E 008° 28' 41"" "; 30.10.2021 ; 10:52 ;202667;0;" """"";
187;" N 53° 30' 15"" ";" E 008° 28' 41"" "; 30.10.2021 ; 11:13 ;202667;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 30.10.2021 ; 11:28 ;202682;0;" """"";
188;" N 53° 34' 21"" ";" E 008° 21' 55"" "; 30.10.2021 ; 12:25 ;202682;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 30.10.2021 ; 12:53 ;202697;0;" """"";
189;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 30.10.2021 ; 14:49 ;202697;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 30.10.2021 ; 14:50 ;202697;0;" """"";
190;" N 53° 29' 51"" ";" E 008° 28' 03"" "; 30.10.2021 ; 15:15 ;202697;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 30.10.2021 ; 15:46 ;202724;0;" """"";
191;" N 53° 34' 56"" ";" E 008° 15' 53"" "; 30.10.2021 ; 15:52 ;202724;" N 53° 34' 56"" ";" E 008° 15' 53"" "; 30.10.2021 ; 15:53 ;202724;0;" """"";
192;" N 53° 34' 56"" ";" E 008° 15' 53"" "; 30.10.2021 ; 16:04 ;202724;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 30.10.2021 ; 16:46 ;202734;0;" """"";
193;" N 53° 34' 23"" ";" E 008° 21' 50"" "; 30.10.2021 ; 18:26 ;202734;" N 53° 30' 14"" ";" E 008° 28' 42"" "; 30.10.2021 ; 18:41 ;202748;0;" """"";
194;" N 53° 30' 16"" ";" E 008° 28' 42"" "; 30.10.2021 ; 18:52 ;202748;" N 53° 31' 25"" ";" E 008° 31' 18"" "; 30.10.2021 ; 19:18 ;202763;0;" """"";
195;" N 53° 31' 26"" ";" E 008° 31' 17"" "; 30.10.2021 ; 20:14 ;202763;" N 53° 31' 20"" ";" E 008° 32' 32"" "; 30.10.2021 ; 20:17 ;202765;0;" """"";
196;" N 53° 31' 21"" ";" E 008° 32' 31"" "; 30.10.2021 ; 23:59 ;202765;" N 53° 29' 00"" ";" E 008° 29' 09"" "; 31.10.2021 ; 00:10 ;202773;0;" """"";
197;" N 53° 29' 00"" ";" E 008° 29' 09"" "; 31.10.2021 ; 01:12 ;202773;" N 53° 29' 00"" ";" E 008° 29' 09"" "; 31.10.2021 ; 01:39 ;202787;0;" """"";
198;" N 53° 29' 00"" ";" E 008° 29' 09"" "; 31.10.2021 ; 03:39 ;202787;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 31.10.2021 ; 04:19 ;202816;0;" """"";
199;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 31.10.2021 ; 09:49 ;202816;" N 53° 31' 08"" ";" E 008° 32' 05"" "; 31.10.2021 ; 10:10 ;202835;0;" """"";
200;" N 53° 31' 06"" ";" E 008° 31' 59"" "; 31.10.2021 ; 10:37 ;202835;" N 53° 29' 56"" ";" E 008° 28' 40"" "; 31.10.2021 ; 10:47 ;202841;0;" """"";
201;" N 53° 29' 56"" ";" E 008° 28' 40"" "; 31.10.2021 ; 10:56 ;202841;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 31.10.2021 ; 11:00 ;202842;0;" """"";
202;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 31.10.2021 ; 13:14 ;202842;" N 53° 31' 25"" ";" E 008° 31' 19"" "; 31.10.2021 ; 13:24 ;202849;0;" """"";
203;" N 53° 31' 23"" ";" E 008° 31' 16"" "; 31.10.2021 ; 13:58 ;202849;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 31.10.2021 ; 14:13 ;202862;0;" """"";
204;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 31.10.2021 ; 14:30 ;202862;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 31.10.2021 ; 15:18 ;202896;0;" """"";
205;" N 53° 29' 52"" ";" E 008° 28' 02"" "; 31.10.2021 ; 15:34 ;202896;" N 53° 31' 25"" ";" E 008° 31' 19"" "; 31.10.2021 ; 15:43 ;202903;0;" """"";
206;" N 53° 31' 25"" ";" E 008° 31' 18"" "; 31.10.2021 ; 17:50 ;202903;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 31.10.2021 ; 17:59 ;202908;0;" """"";
207;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 31.10.2021 ; 18:58 ;202908;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 31.10.2021 ; 19:29 ;202924;0;" """"";
208;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 31.10.2021 ; 19:30 ;202924;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 31.10.2021 ; 19:32 ;202924;0;" """"";
209;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 01.11.2021 ; 10:07 ;202924;" N 53° 34' 38"" ";" E 008° 21' 29"" "; 01.11.2021 ; 10:09 ;202925;0;" """"";
210;" N 53° 34' 38"" ";" E 008° 21' 29"" "; 01.11.2021 ; 10:29 ;202925;" N 53° 34' 28"" ";" E 008° 21' 44"" "; 01.11.2021 ; 10:31 ;202925;0;" """"";
211;" N 53° 34' 28"" ";" E 008° 21' 45"" "; 01.11.2021 ; 10:36 ;202925;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 01.11.2021 ; 10:37 ;202926;0;" """"";
212;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 01.11.2021 ; 11:12 ;202926;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 11:32 ;202941;0;" """"";
213;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 13:19 ;202941;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 14:53 ;202956;0;" """"";
214;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 15:13 ;202956;" N 53° 31' 25"" ";" E 008° 31' 19"" "; 01.11.2021 ; 15:24 ;202963;0;" """"";
215;" N 53° 31' 21"" ";" E 008° 31' 10"" "; 01.11.2021 ; 15:52 ;202963;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 15:59 ;202969;0;" """"";
216;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 16:25 ;202969;" N 53° 31' 25"" ";" E 008° 31' 19"" "; 01.11.2021 ; 16:35 ;202976;0;" """"";
217;" N 53° 31' 25"" ";" E 008° 31' 19"" "; 01.11.2021 ; 16:41 ;202976;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 16:54 ;202982;0;" """"";
218;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 17:28 ;202982;" N 53° 29' 31"" ";" E 008° 29' 19"" "; 01.11.2021 ; 17:32 ;202984;0;" """"";
219;" N 53° 29' 29"" ";" E 008° 29' 19"" "; 01.11.2021 ; 17:38 ;202984;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 17:55 ;202988;0;" """"";
220;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 18:03 ;202988;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 18:18 ;202992;0;" """"";
221;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 01.11.2021 ; 18:48 ;202992;" N 53° 29' 30"" ";" E 008° 29' 19"" "; 01.11.2021 ; 18:53 ;202993;0;" """"";
222;" N 53° 29' 30"" ";" E 008° 29' 19"" "; 01.11.2021 ; 20:40 ;202993;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 01.11.2021 ; 21:02 ;203009;0;" """"";
223;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 02.11.2021 ; 07:16 ;203009;" N 53° 29' 56"" ";" E 008° 28' 40"" "; 02.11.2021 ; 07:33 ;203024;0;" """"";
224;" N 53° 29' 56"" ";" E 008° 28' 40"" "; 02.11.2021 ; 07:36 ;203024;" N 53° 29' 11"" ";" E 008° 28' 02"" "; 02.11.2021 ; 07:40 ;203026;0;" """"";
225;" N 53° 29' 12"" ";" E 008° 27' 57"" "; 02.11.2021 ; 10:56 ;203026;" N 53° 34' 23"" ";" E 008° 21' 50"" "; 02.11.2021 ; 11:13 ;203042;0;" """"";
226;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 02.11.2021 ; 14:25 ;203042;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 02.11.2021 ; 14:37 ;203044;0;" """"";
227;" N 53° 34' 21"" ";" E 008° 21' 57"" "; 02.11.2021 ; 14:48 ;203044;" N 53° 31' 25"" ";" E 008° 31' 19"" "; 02.11.2021 ; 15:27 ;203060;0;" """"";
228;" N 53° 31' 22"" ";" E 008° 31' 12"" "; 02.11.2021 ; 15:58 ;203060;" N 53° 34' 24"" ";" E 008° 21' 50"" "; 02.11.2021 ; 16:13 ;203073;0;" """"";
229;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 02.11.2021 ; 16:22 ;203073;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 02.11.2021 ; 16:23 ;203073;0;" """"";
230;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 02.11.2021 ; 16:38 ;203073;" N 53° 29' 46"" ";" E 008° 27' 52"" "; 02.11.2021 ; 16:57 ;203090;0;" """"";
231;" N 53° 29' 46"" ";" E 008° 27' 52"" "; 02.11.2021 ; 16:58 ;203090;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 02.11.2021 ; 17:05 ;203090;0;" """"";
232;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 02.11.2021 ; 17:44 ;203090;" N 53° 29' 05"" ";" E 008° 29' 04"" "; 02.11.2021 ; 17:50 ;203093;0;" """"";
233;" N 53° 29' 05"" ";" E 008° 29' 05"" "; 02.11.2021 ; 18:11 ;203093;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 02.11.2021 ; 18:46 ;203111;0;" """"";
234;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 03.11.2021 ; 07:23 ;203111;" N 53° 29' 55"" ";" E 008° 28' 39"" "; 03.11.2021 ; 07:39 ;203126;1;" """"";
235;" N 53° 29' 55"" ";" E 008° 28' 39"" "; 03.11.2021 ; 07:41 ;203126;" N 53° 29' 11"" ";" E 008° 28' 02"" "; 03.11.2021 ; 07:45 ;203128;1;" """"";
236;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 03.11.2021 ; 10:59 ;203128;" N 53° 30' 13"" ";" E 008° 28' 35"" "; 03.11.2021 ; 11:04 ;203131;1;" """"";
237;" N 53° 30' 13"" ";" E 008° 28' 35"" "; 03.11.2021 ; 11:13 ;203131;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 03.11.2021 ; 11:26 ;203145;1;" """"";
238;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 03.11.2021 ; 12:12 ;203145;" N 53° 31' 26"" ";" E 008° 31' 17"" "; 03.11.2021 ; 12:41 ;203161;0;" """"";
239;" N 53° 31' 23"" ";" E 008° 31' 14"" "; 03.11.2021 ; 12:54 ;203161;" N 53° 30' 14"" ";" E 008° 28' 42"" "; 03.11.2021 ; 13:01 ;203166;1;" """"";
240;" N 53° 30' 14"" ";" E 008° 28' 42"" "; 03.11.2021 ; 13:05 ;203166;" N 53° 30' 25"" ";" E 008° 28' 22"" "; 03.11.2021 ; 13:06 ;203167;1;" """"";
241;" N 53° 30' 24"" ";" E 008° 28' 24"" "; 03.11.2021 ; 13:56 ;203167;" N 53° 34' 24"" ";" E 008° 21' 50"" "; 03.11.2021 ; 14:11 ;203181;1;" """"";
242;" N 00° 00' 00"" ";" E 000° 00' 00"" "; 03.11.2021 ; 15:29 ;203181;" N 00° 00' 00"" ";" E 000° 00' 00"" "; 03.11.2021 ; 15:29 ;203181;1;" """"";
243;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 03.11.2021 ; 18:20 ;203181;" N 53° 30' 15"" ";" E 008° 28' 42"" "; 03.11.2021 ; 18:50 ;203200;1;" """"";
244;" N 53° 30' 13"" ";" E 008° 28' 41"" "; 03.11.2021 ; 18:55 ;203200;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 03.11.2021 ; 19:19 ;203224;0;" """"";
245;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 03.11.2021 ; 20:55 ;203224;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 03.11.2021 ; 21:06 ;203234;0;" """"";
246;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 04.11.2021 ; 07:12 ;203234;" N 53° 24' 14"" ";" E 008° 21' 47"" "; 04.11.2021 ; 07:34 ;203258;1;" """"";
247;" N 53° 24' 13"" ";" E 008° 21' 44"" "; 04.11.2021 ; 07:45 ;203258;" N 53° 34' 21"" ";" E 008° 21' 48"" "; 04.11.2021 ; 08:04 ;203281;1;" """"";
248;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 04.11.2021 ; 11:58 ;203281;" N 53° 29' 36"" ";" E 008° 29' 37"" "; 04.11.2021 ; 12:18 ;203297;1;" """"";
249;" N 53° 29' 33"" ";" E 008° 29' 30"" "; 04.11.2021 ; 13:13 ;203297;" N 53° 29' 11"" ";" E 008° 28' 03"" "; 04.11.2021 ; 13:19 ;203300;0;" """"";
250;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 04.11.2021 ; 13:24 ;203300;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 04.11.2021 ; 14:09 ;203349;1;" """"";
251;" N 53° 13' 32"" ";" E 008° 35' 36"" "; 04.11.2021 ; 14:58 ;203349;" N 53° 13' 32"" ";" E 008° 35' 35"" "; 04.11.2021 ; 15:12 ;203349;1;" """"";
252;" N 00° 00' 00"" ";" E 000° 00' 00"" "; 04.11.2021 ; 15:22 ;203349;" N 00° 00' 00"" ";" E 000° 00' 00"" "; 04.11.2021 ; 15:22 ;203349;1;" """"";
253;" N 53° 13' 32"" ";" E 008° 35' 37"" "; 04.11.2021 ; 16:26 ;203349;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 04.11.2021 ; 16:58 ;203397;1;" """"";
254;" N 53° 29' 11"" ";" E 008° 28' 03"" "; 04.11.2021 ; 17:52 ;203397;" N 53° 28' 37"" ";" E 008° 28' 39"" "; 04.11.2021 ; 17:56 ;203400;1;" """"";
255;" N 53° 28' 37"" ";" E 008° 28' 39"" "; 04.11.2021 ; 19:21 ;203400;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 04.11.2021 ; 19:39 ;203418;1;" """"";
256;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 05.11.2021 ; 07:12 ;203418;" N 53° 34' 39"" ";" E 008° 21' 29"" "; 05.11.2021 ; 07:18 ;203419;0;" """"";
257;" N 53° 34' 39"" ";" E 008° 21' 30"" "; 05.11.2021 ; 07:37 ;203419;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 05.11.2021 ; 07:45 ;203421;0;" """"";
258;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 05.11.2021 ; 14:57 ;203421;" N 53° 30' 41"" ";" E 008° 30' 05"" "; 05.11.2021 ; 15:27 ;203442;0;" """"";
259;" N 53° 30' 41"" ";" E 008° 30' 06"" "; 05.11.2021 ; 16:28 ;203442;" N 53° 31' 58"" ";" E 008° 28' 08"" "; 05.11.2021 ; 16:34 ;203447;0;" """"";
260;" N 53° 31' 59"" ";" E 008° 27' 58"" "; 05.11.2021 ; 16:48 ;203447;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 05.11.2021 ; 16:58 ;203456;0;" """"";
261;" N 53° 34' 22"" ";" E 008° 21' 53"" "; 05.11.2021 ; 17:20 ;203456;" N 53° 31' 17"" ";" E 008° 32' 35"" "; 05.11.2021 ; 17:33 ;203470;1;" """"";
262;" N 53° 31' 17"" ";" E 008° 32' 33"" "; 05.11.2021 ; 20:57 ;203470;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 05.11.2021 ; 21:16 ;203487;0;" """"";
263;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 06.11.2021 ; 09:13 ;203487;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 06.11.2021 ; 09:55 ;203508;0;" """"";
264;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 06.11.2021 ; 10:31 ;203508;" N 53° 34' 24"" ";" E 008° 21' 50"" "; 06.11.2021 ; 10:32 ;203508;0;" """"";
265;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 06.11.2021 ; 10:49 ;203508;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 06.11.2021 ; 10:49 ;203508;0;" """"";
266;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 06.11.2021 ; 10:49 ;203508;" N 53° 32' 56"" ";" E 008° 24' 58"" "; 06.11.2021 ; 10:53 ;203513;1;" """"";
267;" N 53° 32' 54"" ";" E 008° 25' 06"" "; 06.11.2021 ; 10:59 ;203513;" N 53° 48' 40"" ";" E 008° 53' 57"" "; 06.11.2021 ; 12:11 ;203605;1;" """"";
268;" N 53° 48' 40"" ";" E 008° 53' 57"" "; 06.11.2021 ; 12:11 ;203605;" N 53° 48' 40"" ";" E 008° 53' 57"" "; 06.11.2021 ; 12:12 ;203605;1;" """"";
269;" N 53° 48' 40"" ";" E 008° 53' 57"" "; 06.11.2021 ; 16:42 ;203605;" N 53° 49' 27"" ";" E 008° 53' 35"" "; 06.11.2021 ; 17:20 ;203607;1;" """"";
270;" N 53° 49' 27"" ";" E 008° 53' 36"" "; 06.11.2021 ; 19:12 ;203607;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 06.11.2021 ; 20:14 ;203703;1;" """"";
271;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 07.11.2021 ; 00:42 ;203703;" N 53° 29' 02"" ";" E 008° 29' 07"" "; 07.11.2021 ; 01:18 ;203726;0;" """"";
272;" N 53° 29' 02"" ";" E 008° 29' 07"" "; 07.11.2021 ; 04:00 ;203726;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 07.11.2021 ; 04:33 ;203755;0;" """"";
273;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 07.11.2021 ; 12:49 ;203755;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 07.11.2021 ; 13:22 ;203777;0;" """"";
274;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 07.11.2021 ; 17:48 ;203777;" N 53° 29' 32"" ";" E 008° 29' 19"" "; 07.11.2021 ; 18:12 ;203796;0;" """"";
275;" N 53° 29' 32"" ";" E 008° 29' 19"" "; 07.11.2021 ; 21:41 ;203796;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 07.11.2021 ; 22:18 ;203820;0;" """"";
276;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 08.11.2021 ; 08:05 ;203820;" N 53° 30' 57"" ";" E 008° 35' 04"" "; 08.11.2021 ; 08:55 ;203868;1;" """"";
277;" N 53° 31' 04"" ";" E 008° 34' 55"" "; 08.11.2021 ; 09:41 ;203868;" N 53° 31' 16"" ";" E 008° 34' 48"" "; 08.11.2021 ; 09:42 ;203869;1;" """"";
278;" N 53° 31' 17"" ";" E 008° 34' 47"" "; 08.11.2021 ; 10:06 ;203869;" N 53° 31' 11"" ";" E 008° 35' 13"" "; 08.11.2021 ; 10:10 ;203870;1;" """"";
